,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
196,Caco-2,H3K4me1,L1P1,-0.0238933207636243,0.23107994847702748,-0.0629334926178634,0.01521986227536179
197,Caco-2,H3K4me1,L1MA1,-0.07870310650401707,3.7687277750670554e-05,-0.11589226120910504,-0.0412935989689506
198,Caco-2,H3K4me1,AluYc,-0.024843452724397436,0.19358794046172076,-0.062237501669293864,0.012620246558488412
199,Caco-2,H3K4me1,MLT2B4,0.005680888725885991,0.814245069637627,-0.04169216112366162,0.05302845330275868
200,Caco-2,H3K4me1,MLT1H1,-0.011824099659144232,0.8993136535065971,-0.19294910436424528,0.17008016091313147
201,Caco-2,H3K4me1,LTR67B,-0.280770983742435,0.008433767485296026,-0.4672467348666868,-0.0703788555989457
202,Caco-2,H3K4me1,MER102b,0.10232040812327292,0.23941979951788472,-0.06890137482665537,0.26768662526220116
203,Caco-2,H3K4me1,MER102c,-0.12924597697992904,0.18668920605965603,-0.31302792796825357,0.06386582396395972
204,Caco-2,H3K4me1,MADE2,0.019932975617151856,0.5057236075506719,-0.03877339827827965,0.078502220420268
205,Caco-2,H3K4me1,L1MEi,-0.10587044534412955,0.5212263318958029,-0.4085282925011165,0.21776253591632397
206,Caco-2,H3K4me1,Plat_L3,-0.01830181805331977,0.8508761578120345,-0.20657668812121463,0.171280001393873
207,Caco-2,H3K4me1,L1MCa,-0.05463384592145443,0.0835835360065897,-0.11615637199597384,0.007306314781680785
208,Caco-2,H3K4me1,MamRep605,0.06523708849290244,0.6776838617317096,-0.24011598452392546,0.3588427148108435
209,Caco-2,H3K4me1,MER102a,0.009088288189652235,0.9274033970075289,-0.18476524528161095,0.20226110295002292
210,Caco-2,H3K4me1,L1MD1,0.03795528216793756,0.1774762293110477,-0.017238474609247535,0.09291842274448238
211,Caco-2,H3K4me1,LTR16,0.09624869913469708,0.5016630427706863,-0.18485349670948317,0.362792939773582
212,Caco-2,H3K4me1,L1MDa,-0.050595128896287075,0.34737965844708973,-0.1551177511782445,0.05504771055906301
213,Caco-2,H3K4me1,LTR8,0.09392930583811479,7.650075502397553e-06,0.05282965073624681,0.13471128360662066
214,Caco-2,H3K4me1,MLT1G1,0.15694179384093543,0.07686786383252275,-0.018128979769703815,0.32267522452710284
215,Caco-2,H3K4me1,MLT1E1A,0.06505160958477814,0.2877440124567123,-0.05510070112068191,0.1833468465998204
216,Caco-2,H3K4me1,Tigger2,-0.07930365485064873,8.683869322488477e-05,-0.11864163056406174,-0.039717124092067985
217,Caco-2,H3K4me1,MER46C,-0.020934539565862966,0.7624093011896441,-0.15557776357912503,0.1144723603377917
218,Caco-2,H3K4me1,MLT2A1,0.002244670232662755,0.9124817153225759,-0.03777002596274339,0.042252179459109133
219,Caco-2,H3K4me1,Charlie5,0.02991564096262583,0.2681518417851399,-0.02305519373530916,0.08271897546544321
220,Caco-2,H3K4me1,L1MA5,-0.07657024341302107,0.0003717652158946894,-0.11845394052921748,-0.03441456131919318
221,Caco-2,H3K4me1,L1PA14,-0.11999042513280579,4.6067562008706816e-09,-0.1596163968995304,-0.07997840179914532
222,Caco-2,H3K4me1,L1ME5,0.19122807017543858,0.43290281925098273,-0.29207993374992797,0.5967354021209351
223,Caco-2,H3K4me1,OldhAT1,-0.03802191660287377,0.5455797949804198,-0.16016008884035385,0.08526296547771521
224,Caco-2,H3K4me1,Tigger13a,-0.009721322212833465,0.9443791883533029,-0.2767674569720593,0.2587187072000368
225,Caco-2,H3K4me1,SVA_A,-0.08467122632516588,0.01715461047678476,-0.15355177011192309,-0.014971809975939204
226,Caco-2,H3K4me1,L4_B_Mam,-0.05830607221140107,0.5808964592155458,-0.26018286810801416,0.14845474288545624
227,Caco-2,H3K4me1,MLT1F1,-0.05953676565520348,0.21261498644216323,-0.15225495750701432,0.03422021182326215
228,Caco-2,H3K4me1,MSTC,-0.04303492975166955,0.061892763235510045,-0.08805698543798197,0.00216259320100418
229,Caco-2,H3K4me1,MER58C,-0.03378640461143482,0.2914203496104304,-0.09631895565748716,0.02901180352520361
230,Caco-2,H3K4me1,MER39,-0.07602266093593331,0.0214599931106611,-0.14023396379380168,-0.011174563961324166
231,Caco-2,H3K4me1,MER47A,-0.034081148262604,0.11714019326057833,-0.07660460211192219,0.008566062113196141
232,Caco-2,H3K4me1,Charlie4a,-0.061971072072003544,0.24283688346347793,-0.1648046055201341,0.04219522170646361
233,Caco-2,H3K4me1,L1ME3F,-0.25038697902680196,0.11915969033915785,-0.5248808590261358,0.0712806249950217
