,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
30404,MG63,H3K27me3,MER41-int,-0.06858485435244636,0.21122377441401677,-0.17461420133627398,0.03901684957040866
30405,MG63,H3K27me3,LTR36,-0.0580440813894891,0.2894615715550427,-0.1641769924060849,0.04941731306578844
30406,MG63,H3K27me3,L1M3f,0.043848076464841,0.425144920144322,-0.06392895108795099,0.15061404757684393
30407,MG63,H3K27me3,Looper,-0.009293288446000468,0.8666406739072181,-0.1173034001081148,0.09893411262923162
30408,MG63,H3K27me3,LTR55,0.10915527224443371,0.04858583926217379,0.000705033701258176,0.2150677082948948
30409,MG63,H3K27me3,L1PBa1,0.1033419693902714,0.06037282937845742,-0.004508649219803567,0.20881608545706729
30410,MG63,H3K27me3,MLT-int,-0.02333991673138837,0.6736473764664731,-0.1313009543770694,0.08516825711408095
30411,MG63,H3K27me3,MER54B,0.06797665495074813,0.22022021354593,-0.04078260632116969,0.17514396479291214
30412,MG63,H3K27me3,UCON44,0.0481563330157426,0.3868698647747379,-0.060955249650269064,0.15613059531053597
30413,MG63,H3K27me3,L1M3b,0.08292546732671353,0.1357593234368213,-0.026102253965538627,0.19000355826434825
30414,MG63,H3K27me3,MER57F,-0.0042891567417390804,0.9395601618588542,-0.11474271436670154,0.10626915739267818
30415,MG63,H3K27me3,LTR1A1,-0.02790401100668279,0.6206350175621055,-0.13763923636603226,0.0825079155831602
30416,MG63,H3K27me3,MER34B-int,-0.044689412783784604,0.4263560823718946,-0.15374688183706448,0.06544371935452598
30417,MG63,H3K27me3,LTR80A,-0.008321789290858576,0.8841634619077032,-0.11978773217047015,0.10335134305887056
30418,MG63,H3K27me3,LTR51,0.011390165831582595,0.8404184588970861,-0.09924269537998057,0.12174486915404226
30419,MG63,H3K27me3,CR1-16_AMi,0.023056420422083494,0.6816307650905234,-0.08697576248864836,0.13253283588223105
30420,MG63,H3K27me3,Eutr5,0.05707246681003701,0.31031217169273995,-0.05324649802033559,0.16601510465107538
30421,MG63,H3K27me3,EUTREP4,0.027354707879611376,0.6286283798166165,-0.08340536329090398,0.13744716118705422
30422,MG63,H3K27me3,LTR10F,-0.06426587386625773,0.25849907485872653,-0.17423783208230814,0.0472894457421811
30423,MG63,H3K27me3,MER101-int,0.014363248531658473,0.799869943612983,-0.09647413899554742,0.12484878086219056
30424,MG63,H3K27me3,MER52C,0.03302551874062752,0.5662358582101307,-0.0797631088464274,0.14497920245710144
30425,MG63,H3K27me3,X32_DNA,-0.006471709880446996,0.9097908129409542,-0.11796369726355721,0.10518140948259494
30426,MG63,H3K27me3,LTR24B,-0.03315485329332398,0.5634273157421372,-0.14474034151857554,0.07926335521390343
30427,MG63,H3K27me3,LTR1B,0.06462883204784331,0.2701610579050724,-0.050331441981117504,0.17789890999547595
30428,MG63,H3K27me3,LTR6A,-0.0894271804317956,0.1348131640119309,-0.20430170734287584,0.027876883029722008
30429,MG63,H3K27me3,LTR1E,0.014222103415724607,0.8055728416106146,-0.09880119678308959,0.1268831410877135
30430,MG63,H3K27me3,MER31-int,-0.06169199840197667,0.2860263265342657,-0.17353400280093803,0.05172102977549326
30431,MG63,H3K27me3,LTR18B,0.018151452075328176,0.7538009554347411,-0.09509599480341709,0.1309350688639839
